OBJECTID,the_geom,Fac_Type,Field_Office,State_Name,County,City,Fac_Name,Fac_Use,Elevation,Sectional_,Fuel_Types,Atc_Tower,Unicom,Ctaf,Landing_Fee,Wind_Indic
13386,POINT (-99.33944444406497 35.02638888912852),AIRPORT,AOK,OKLAHOMA,GREER,GRANITE,TWIN LAKES RANCH,PR,1630,DALLAS-FT WORTH,,N,,,,
13387,POINT (-94.75974722242796 36.58110000030405),HELIPORT,AOK,OKLAHOMA,DELAWARE,GROVE,GROVE GENERAL HOSPITAL,PR,797,KANSAS CITY,,N,,,N,Y
13388,POINT (-94.83019444370176 36.544577778150305),HELIPORT,AOK,OKLAHOMA,DELAWARE,GROVE,ALBERT LODGE,PR,917,KANSAS CITY,,N,122.7,,N,Y
13389,POINT (-94.73855555614213 36.60677777764028),AIRPORT,AOK,OKLAHOMA,DELAWARE,GROVE,GROVE MUNI,PU,830.90002441,KANSAS CITY,100LLA    A+,N,122.8,122.8,N,Y
13390,POINT (-97.41617755634994 35.85152272182746),AIRPORT,AOK,OKLAHOMA,LOGAN,GUTHRIE,GUTHRIE-EDMOND RGNL,PU,1069.19995117,DALLAS-FT WORTH,100LLA,N,122.8,122.8,N,Y
13391,POINT (-97.56839166709777 35.78043055583169),AIRPORT,NONE,OKLAHOMA,LOGAN,GUTHRIE,HIGLEY FLD,PR,1080,DALLAS-FT WORTH,,N,,,,
13392,POINT (-97.40031777755094 35.888937222142125),AIRPORT,AOK,OKLAHOMA,LOGAN,GUTHRIE,CHAPPELL,PR,1070,DALLAS-FT WORTH,,N,,,N,Y
13393,POINT (-97.38614972226465 35.80171777768196),AIRPORT,AOK,OKLAHOMA,LOGAN,GUTHRIE,ELLIS/HARVEY,PR,1220,DALLAS-FT WORTH,100LL,N,,,N,Y
13394,POINT (-97.48928483291047 35.947724833234936),AIRPORT,AOK,OKLAHOMA,LOGAN,GUTHRIE,PEGASUS AIRPARK,PR,1155,DALLAS-FT WORTH,,N,,,,
13395,POINT (-97.84235833261762 36.0539972221787),AIRPORT,NONE,OKLAHOMA,KINGFISHER,DOVER,HAYMAKER PRIVATE,PR,1178,WICHITA,,N,,,,
13396,POINT (-101.50696863933895 36.68415547212356),AIRPORT,AOK,OKLAHOMA,TEXAS,GUYMON,GUYMON MUNI,PU,3125.39990234,WICHITA,100LLA,N,122.7,122.7,N,Y
13397,POINT (-97.19197472158898 35.48895250017836),AIRPORT,AOK,OKLAHOMA,OKLAHOMA,HARRAH,STECIAK STRIP,PR,1100,DALLAS-FT WORTH,,N,,,N,Y
13398,POINT (-95.66741666719427 35.83286111124957),AIRPORT,AOK,OKLAHOMA,MUSKOGEE,HASKELL,HASKELL,PU,588,DALLAS-FT WORTH,100LL,N,,122.9,N,Y
13399,POINT (-95.75333333310645 35.81333333313202),AIRPORT,AOK,OKLAHOMA,MUSKOGEE,HASKELL,CHEROKEE RANCH,PR,710,DALLAS-FT WORTH,,N,,,,Y
13400,POINT (-97.47292777821119 34.254894443652695),AIRPORT,AOK,OKLAHOMA,CARTER,HEALDTON,HEALDTON MUNI,PU,955.90002441,DALLAS-FT WORTH,,N,,122.9,N,Y
13401,POINT (-97.90616683326186 36.0756090000268),AIRPORT,NONE,OKLAHOMA,KINGFISHER,HENESSEY,WOODS ACRES,PR,1150,WICHITA,,N,,,,
13402,POINT (-97.93700166708602 36.104204444284555),AIRPORT,AOK,OKLAHOMA,KINGFISHER,HENNESSEY,ENIX BOYS,PR,1100,WICHITA,,N,,,N,Y
13403,POINT (-97.84971388908095 36.068102778350976),AIRPORT,AOK,OKLAHOMA,KINGFISHER,HENNESSEY,PTNO,PR,1173,WICHITA,,N,,,,
13404,POINT (-97.84834444426123 36.155363889144795),AIRPORT,AOK,OKLAHOMA,KINGFISHER,HENNESSEY,ROLLERS,PR,1103,WICHITA,,N,,,,
13405,POINT (-97.861948610874 36.16154444408006),AIRPORT,NONE,OKLAHOMA,KINGFISHER,HENNESSEY,1904 PRIVATE RUNWAY,PR,1151,WICHITA,,N,,,,
13406,POINT (-97.87490277810674 36.04699166683809),AIRPORT,NONE,OKLAHOMA,KINGFISHER,HENNESSEY,HAYMAKER,PR,1134,WICHITA,,N,,,,
13407,POINT (-96.01582500003532 35.438694443701586),HELIPORT,AOK,OKLAHOMA,OKMULGEE,HENRYETTA,HILLCREST HOSPITAL,PR,780,DALLAS-FT WORTH,,N,,,,
13408,POINT (-96.01583277764907 35.406879722041644),AIRPORT,AOK,OKLAHOMA,OKMULGEE,HENRYETTA,HENRYETTA MUNI,PU,849,DALLAS-FT WORTH,100LL,N,122.8,122.8,N,Y
13409,POINT (-98.43018888891723 35.539377778067994),AIRPORT,AOK,OKLAHOMA,CADDO,HINTON,CANADIAN RIVER CORRIENTES,PR,1534,DALLAS-FT WORTH,,N,,,,
13410,POINT (-98.46655277785665 35.51834999992431),AIRPORT,AOK,OKLAHOMA,CADDO,HINTON,BETHEL FIELD,PR,1616,DALLAS-FT WORTH,,N,,,,
13411,POINT (-98.34255555597183 35.50722222205321),AIRPORT,AOK,OKLAHOMA,CADDO,HINTON,HINTON MUNI,PU,1587,DALLAS-FT WORTH,100LL,N,123.05,123.05,N,Y
13412,POINT (-98.25768055580185 35.43057222189892),AIRPORT,NONE,OKLAHOMA,CANADIAN,HINTON,NILES CANYON RANCH,PR,1611,DALLAS-FT WORTH,,N,,,,Y
13413,POINT (-98.45162777785747 35.475144444298586),AIRPORT,AOK,OKLAHOMA,CADDO,HINTON,RICKER RANCH,PR,1665,DALLAS-FT WORTH,,N,,,,
13414,POINT (-98.486925000042 35.468522222003266),AIRPORT,AOK,OKLAHOMA,CADDO,HINTON,SMITH AIRPARK,PR,1677,DALLAS-FT WORTH,,N,,,,Y
13415,POINT (-99.05305861106467 34.989916666992606),AIRPORT,AOK,OKLAHOMA,KIOWA,HOBART,HOBART RGNL,PU,1563.19995117,DALLAS-FT WORTH,100LLA,N,122.8,122.8,N,Y
13416,POINT (-96.41666666740215 35.08586111122616),AIRPORT,AOK,OKLAHOMA,HUGHES,HOLDENVILLE,HOLDENVILLE MUNI,PU,860.90002441,DALLAS-FT WORTH,100LL,N,,122.9,N,Y
13417,POINT (-96.37932222241433 35.08878333322414),HELIPORT,AOK,OKLAHOMA,HUGHES,HOLDENVILLE,HOLDENVILLE GENERAL HOSPITAL,PR,864,DALLAS-FT WORTH,,N,,,,Y
13418,POINT (-99.90856472164197 34.705305277968144),AIRPORT,AOK,OKLAHOMA,HARMON,HOLLIS,HOLLIS MUNI,PU,1659.19995117,DALLAS-FT WORTH,100LL,N,,122.9,N,Y
13419,POINT (-96.38722222172024 36.442750000073175),AIRPORT,AOK,OKLAHOMA,OSAGE,HOMINY,HOMINY MUNI,PU,825,KANSAS CITY,100LL,N,,122.9,N,Y
13420,POINT (-101.22709166740904 36.85708305616023),AIRPORT,AOK,OKLAHOMA,TEXAS,HOOKER,HOOKER MUNI,PU,3000.19995117,WICHITA,100LL,N,,122.9,N,Y
13421,POINT (-95.54205555567144 34.03363888887408),AIRPORT,AOK,OKLAHOMA,CHOCTAW,HUGO,STAN STAMPER MUNI,PU,572.20001221,DALLAS-FT WORTH,100LLA,N,122.8,122.8,N,Y
13422,POINT (-98.54248611118187 35.415877778342484),AIRPORT,AOK,OKLAHOMA,CADDO,HYDRO,MOUND VALLEY FARM,PR,1628,DALLAS-FT WORTH,,N,,,,
13423,POINT (-98.54170833274091 35.47136388932546),AIRPORT,NONE,OKLAHOMA,CADDO,HYDRO,MUNCY,PR,1680,DALLAS-FT WORTH,,N,,,,
13424,POINT (-98.58621388935723 35.4499111113276),AIRPORT,AOK,OKLAHOMA,CADDO,HYDRO,ENTZ ARTS,PR,1688,DALLAS-FT WORTH,,N,,,,
13425,POINT (-98.61591666715864 35.49913888877411),AIRPORT,AOK,OKLAHOMA,CADDO,HYDRO,SOUTH FARM,PR,1657,DALLAS-FT WORTH,,N,,,,
13426,POINT (-98.53751666696276 35.5028805563004),AIRPORT,AOK,OKLAHOMA,CADDO,HYDRO,ENTZ HOME,PR,1613,,,N,,,,
13427,POINT (-98.52318333334227 35.52207222208768),AIRPORT,AOK,OKLAHOMA,CADDO,HYDRO,ENTZ OLIVER,PR,1570,DALLAS-FT WORTH,,N,,,,
13428,POINT (-98.46790277774373 35.55196666687203),AIRPORT,AOK,OKLAHOMA,BLAINE,HYDRO,TK,PR,1427,DALLAS-FT WORTH,,N,,,,
13429,POINT (-98.60547777822985 35.4080874998059),AIRPORT,NONE,OKLAHOMA,ADAIR,HYDRO,BROKEN B,PR,1518,DALLAS-FT WORTH,,N,,,,
13430,POINT (-98.5945500000723 35.54134999986766),AIRPORT,NONE,OKLAHOMA,CADDO,HYDRO,KITS,PR,1492,DALLAS-FT WORTH,,N,,,,
13431,POINT (-98.50924166698232 35.502413888722096),AIRPORT,NONE,OKLAHOMA,ADAIR,HYDRO,LAWLES,PR,1606,DALLAS-FT WORTH,,N,,,,
13432,POINT (-94.81070277800568 33.883691667095256),HELIPORT,AOK,OKLAHOMA,MC CURTAIN,IDABEL,MC CURTAIN MEMORIAL HOSPITAL,PR,480,MEMPHIS,,N,,,,Y
13433,POINT (-94.85936111143319 33.90936111103235),AIRPORT,AOK,OKLAHOMA,MC CURTAIN,IDABEL,MC CURTAIN COUNTY RGNL,PU,471.6000061,MEMPHIS,100LLA,N,122.8,122.8,,Y
13434,POINT (-95.41774861084632 36.14398694396213),AIRPORT,AOK,OKLAHOMA,MAYES,INOLA,BUZZARDS ROOST,PU,661,KANSAS CITY,,N,,122.9,N,Y
13435,POINT (-95.58027500017018 36.17934722222863),AIRPORT,AOK,OKLAHOMA,ROGERS,INOLA,DOBIE'S,PU,610,KANSAS CITY,,N,,122.9,,Y
13436,POINT (-95.57831083290313 36.22398666695775),AIRPORT,AOK,OKLAHOMA,ROGERS,INOLA,GILSTRAP FIELD,PR,575,KANSAS CITY,,N,,,,Y
13437,POINT (-94.77866388908708 36.435036110765374),HELIPORT,AOK,OKLAHOMA,DELAWARE,JAY,SAM HIDER COMMUNITY HEALTH CENTER,PR,1057,KANSAS CITY,,N,,,,Y
13438,POINT (-97.02211111131503 35.51624999989071),AIRPORT,AOK,OKLAHOMA,LINCOLN,JACKTOWN,JACKTOWN,PR,954,DALLAS-FT WORTH,,N,,,,Y
13439,POINT (-94.8041555561777 36.422383333053574),HELIPORT,AOK,OKLAHOMA,DELAWARE,JAY,JAY,PR,1032,MEMPHIS,,N,,,,
13440,POINT (-94.92040000005531 36.33924722234617),AIRPORT,AOK,OKLAHOMA,DELAWARE,JAY,LEWIS NORTH,PR,960,KANSAS CITY,,N,,,,
13441,POINT (-96.63697166722956 36.21339777799617),AIRPORT,AOK,OKLAHOMA,PAWNEE,JENNINGS,CRYSTAL,PR,1016,KANSAS CITY,,N,,,N,Y
13442,POINT (-97.25583333295471 35.561633333296754),AIRPORT,NONE,OKLAHOMA,OKLAHOMA,JONES,R AND R,PR,1101,DALLAS-FT WORTH,,N,,,,
13443,POINT (-94.96690472230213 36.5584133332818),HELIPORT,AOK,OKLAHOMA,DELAWARE,KETCHUM,HARBOR'S IN,PR,760,MEMPHIS,,N,,,,Y
13444,POINT (-95.0135277778247 36.54636111095087),AIRPORT,AOK,OKLAHOMA,CRAIG,KETCHUM,SOUTH GRAND LAKE RGNL,PU,782.70001221,KANSAS CITY,100LLA,N,,122.9,,Y
13445,POINT (-97.95293749995191 35.87667222231071),AIRPORT,AOK,OKLAHOMA,KINGFISHER,KINGFISHER,KINGFISHER,PU,1072,DALLAS-FT WORTH,100LL,N,,122.9,N,Y
13446,POINT (-97.9454833327249 35.80974166727112),HELIPORT,NONE,OKLAHOMA,CADDO,KINGFISHER,MERCY HOSPITAL KINGFISHER,PR,1112,DALLAS-FT WORTH,,N,,,,
13447,POINT (-97.95888888901487 35.891388889015275),AIRPORT,AOK,OKLAHOMA,KINGFISHER,KINGFISHER,WHITE,PR,1110,DALLAS-FT WORTH,,N,,,,Y
13448,POINT (-97.80504999990423 35.82473611074348),AIRPORT,AOK,OKLAHOMA,KINGFISHER,KINGFISHER,DAVE'S PLACE,PR,1160,DALLAS-FT WORTH,,N,,,,
13449,POINT (-96.77014722161232 34.00217499975058),AIRPORT,AOK,OKLAHOMA,MARSHALL,KINGSTON,FLYING M,PR,807,,,N,,,,
13450,POINT (-96.64272222174107 33.99105555629457),AIRPORT,AOK,OKLAHOMA,MARSHALL,KINGSTON,LAKE TEXOMA STATE PARK,PU,693,DALLAS-FT WORTH,,N,122.8,122.8,N,Y
13451,POINT (-97.83366777813245 36.556698055890635),AIRPORT,AOK,OKLAHOMA,GARFIELD,KREMLIN,F W ZALOUDEK,PR,1118,WICHITA,,N,,,N,
13452,POINT (-97.53499999980292 36.61888888891511),AIRPORT,NONE,OKLAHOMA,GRANT,LAMONT,BOBBITT,PR,1033,WICHITA,,N,,,,
13453,POINT (-95.0502405562508 36.49175055600727),AIRPORT,AOK,OKLAHOMA,MAYES,LANGLEY,GRANDCRAFT LANDING STRIP,PR,827,KANSAS CITY,,N,,,N,Y
13454,POINT (-98.41663666738577 34.56771444425328),AIRPORT,AOK,OKLAHOMA,COMANCHE,LAWTON,LAWTON-FORT SILL RGNL,PU,1110.30004883,DALLAS-FT WORTH,100LLA1+,Y,122.95,119.9,N,Y
13455,POINT (-98.35032777801342 34.53341055592948),AIRPORT,AOK,OKLAHOMA,COMANCHE,LAWTON,HILL TOP PVT,PR,1100,DALLAS-FT WORTH,,N,122.8,,N,Y
13456,POINT (-98.32563888857979 34.518166667166085),AIRPORT,AOK,OKLAHOMA,COMANCHE,LAWTON,DJS,PR,1115,DALLAS-FT WORTH,,N,,,,Y
13457,POINT (-98.4355111114299 34.60936666706671),HELIPORT,AOK,OKLAHOMA,COMANCHE,LAWTON,COMANCHE COUNTY MEMORIAL HOSPITAL,PR,1151.5,DALLAS-FT WORTH,,N,,,,Y
13458,POINT (-98.48300000005426 34.57621111105787),AIRPORT,AOK,OKLAHOMA,COMANCHE,LAWTON,NEUWIRTH AIRSTRIP,PR,1185,MEMPHIS,,N,,,,Y
13459,POINT (-95.4729444436355 36.8571027778446),HELIPORT,AOK,OKLAHOMA,NOWATA,LENAPAH,BIG CREEK RANCH,PR,853,KANSAS CITY,,N,,,,
13460,POINT (-97.3364177781051 35.09229277800016),AIRPORT,AOK,OKLAHOMA,CLEVELAND,LEXINGTON,MC CASLIN,PU,1135,DALLAS-FT WORTH,,N,,122.9,N,Y
13461,POINT (-97.3369444441865 34.97638888870415),AIRPORT,AOK,OKLAHOMA,CADDO,LEXINGTON,GREEN VALLEY FARMS,PR,1018,DALLAS-FT WORTH,,N,,,,
13462,POINT (-97.19027777796612 35.002222222305654),AIRPORT,NONE,OKLAHOMA,CLEVELAND,LEXINGTON,MORNING YODLE,PR,1128,DALLAS-FT WORTH,,N,,,,
13463,POINT (-97.23162777756816 35.02639444379048),HELIPORT,AOK,OKLAHOMA,CLEVELAND,LEXINGTON,MULDROW AHP,PR,1091.30004883,DALLAS-FT WORTH,,N,,,,Y
13464,POINT (-97.60583333315553 34.72861111098492),AIRPORT,AOK,OKLAHOMA,GARVIN,LINDSAY,BEARDEN PRIVATE AIRSTRIP,PR,1180,DALLAS-FT WORTH,,N,,,,Y
13465,POINT (-97.58529166714801 34.84945138915241),AIRPORT,AOK,OKLAHOMA,GARVIN,LINDSAY,LINDSAY MUNI,PU,968,DALLAS-FT WORTH,,N,,122.9,N,Y
13466,POINT (-97.62781055639437 34.85868388901301),HELIPORT,AOK,OKLAHOMA,GARVIN,LINDSAY,MASH,PR,990,DALLAS-FT WORTH,,N,,,,
13467,POINT (-95.23524000022279 36.10509694418677),HELIPORT,AOK,OKLAHOMA,MAYES,LOCUST GROVE,CEDAR CREST,PR,582,KANSAS CITY,,N,,,,Y
13468,POINT (-95.13805555639443 36.12194444378311),HELIPORT,AOK,OKLAHOMA,MAYES,LOCUST GROVE,SYCAMORE SPRINGS RANCH,PR,795,KANSAS CITY,,N,,,,
13469,POINT (-97.23111666671421 34.20621666709976),AIRPORT,AOK,OKLAHOMA,CARTER,LONE GROVE,COLBY FIELD,PR,930,DALLAS-FT WORTH,,N,,,,
13470,POINT (-99.22952388915762 34.98339027787073),AIRPORT,AOK,OKLAHOMA,KIOWA,LONE WOLF,HOHMAN,PR,1563,DALLAS-FT WORTH,,N,,,N,N
13471,POINT (-97.22586694363484 35.71450138866735),AIRPORT,AOK,OKLAHOMA,OKLAHOMA,LUTHER,BOST RANCH,PR,1070,DALLAS-FT WORTH,,N,,,,Y
13472,POINT (-97.20472222240745 35.72194444410304),AIRPORT,NONE,OKLAHOMA,OKLAHOMA,LUTHER,HSH AIRSTRIP,PR,1020,DALLAS-FT WORTH,,N,,,,
13473,POINT (-97.18908333304859 35.73615972189667),AIRPORT,AOK,OKLAHOMA,LOGAN,LUTHER,RONKA RHEY,PR,981,DALLAS-FT WORTH,,N,,,,N
13474,POINT (-95.78347222231706 34.88238888901072),AIRPORT,AOK,OKLAHOMA,PITTSBURG,MC ALESTER,MC ALESTER RGNL,PU,770.79998779,DALLAS-FT WORTH,100LLA,N,122.95,122.95,N,Y
13475,POINT (-95.74998611064484 34.93560277803039),HELIPORT,AOK,OKLAHOMA,PITTSBURG,MC ALESTER,MC ALESTER RGNL HOSPITAL,PR,705,DALLAS-FT WORTH,,N,123,,N,Y
13476,POINT (-96.81203222186495 34.140401944271105),AIRPORT,AOK,OKLAHOMA,MARSHALL,MADILL,MADILL MUNI,PU,890,DALLAS-FT WORTH,,N,,122.9,N,Y
13477,POINT (-98.07534111142104 36.95891472180005),AIRPORT,AOK,OKLAHOMA,GRANT,MANCHESTER,MC CRAYS,PR,1260,WICHITA,,N,,,N,Y
13478,POINT (-98.01700611137996 36.94169277818266),AIRPORT,AOK,OKLAHOMA,GRANT,MANCHESTER,MILLER BROTHERS,PR,1250,WICHITA,,N,,,N,Y
13479,POINT (-99.52822222188487 34.89261111068468),AIRPORT,AOK,OKLAHOMA,GREER,MANGUM,SCOTT FIELD,PU,1643.80004883,DALLAS-FT WORTH,100LL,N,,122.9,N,Y
13480,POINT (-99.499811389447 34.976445555698),AIRPORT,AOK,OKLAHOMA,GREER,MANGUM,SCOTT,PR,1650,DALLAS-FT WORTH,,N,,,,
13481,POINT (-97.08917805571802 33.975099444011875),AIRPORT,AOK,OKLAHOMA,LOVE,MARIETTA,HANKINS,PR,843,DALLAS-FT WORTH,,N,,,N,Y
13482,POINT (-97.05445472225274 33.93593388871253),AIRPORT,AOK,OKLAHOMA,LOVE,MARIETTA,TRAVIS,PR,862,DALLAS-FT WORTH,,N,,,,Y
13483,POINT (-97.00930555597301 34.03138888933527),AIRPORT,AOK,OKLAHOMA,LOVE,MARIETTA,FAITH FLD,PR,791,DALLAS-FT WORTH,,N,,,,N
13484,POINT (-97.92803333285374 34.68385555581055),AIRPORT,AOK,OKLAHOMA,GRADY,MARLOW,LEMONS AIRSTRIP,PR,1417,DALLAS-FT WORTH,,N,,,,
13485,POINT (-97.86669444375767 34.684141667149355),AIRPORT,AOK,OKLAHOMA,GRADY,MARLOW,BROWN AIRSTRIP,PR,1330,,,N,,,,
13486,POINT (-98.0144611114165 34.73073888888687),AIRPORT,AOK,OKLAHOMA,GRADY,MARLOW,HORNING FARMS AIRSTRIP,PR,1100,DALLAS-FT WORTH,,N,,,,
13487,POINT (-98.10279444397065 34.66155000030891),AIRPORT,NONE,OKLAHOMA,STEPHENS,MARLOW,JIM PETTIJOHN MEMORIAL,PR,1222,DALLAS-FT WORTH,,N,,,,
13488,POINT (-97.89815555604845 34.693436111269904),AIRPORT,AOK,OKLAHOMA,GRADY,MARLOW,L&L,PR,1416,DALLAS-FT WORTH,,N,,,,
13489,POINT (-98.04401666702095 34.64309722235608),AIRPORT,AOK,OKLAHOMA,STEPHENS,MARLOW,MALCOM FARM,PR,1150,DALLAS-FT WORTH,,N,,,,
13490,POINT (-98.07731666663095 34.66460833328498),AIRPORT,AOK,OKLAHOMA,STEPHENS,MARLOW,PETTIJOHN ACRES LANDING,PR,1270,DALLAS-FT WORTH,,N,,,,
13491,POINT (-98.0233333330999 34.6141666669822),AIRPORT,NONE,OKLAHOMA,STEPHENS,MARLOW,RAMEY 1,PR,1204,DALLAS-FT WORTH,,N,,,,
13492,POINT (-97.79248055595484 34.656930556275555),AIRPORT,NONE,OKLAHOMA,STEPHENS,MARLOW,VR AIRSTRIP,PR,1281,DALLAS-FT WORTH,,N,,,,
13493,POINT (-97.4822502777358 34.80007583270806),AIRPORT,AOK,OKLAHOMA,GARVIN,MAYSVILLE,GRIMES,PR,1035,DALLAS-FT WORTH,,N,,,,Y
13494,POINT (-97.74899722194473 36.790584167275895),AIRPORT,AOK,OKLAHOMA,GRANT,MEDFORD,MEDFORD MUNI,PU,1092,WICHITA,100LL,N,122.8,122.8,N,Y
13495,POINT (-98.17844444416367 36.37216666689373),AIRPORT,AOK,OKLAHOMA,MAJOR,MENO,DECKER FIELD,PU,1330,WICHITA,,N,,122.9,N,Y
13496,POINT (-98.14387222170224 36.35894722211655),AIRPORT,NONE,OKLAHOMA,MAJOR,MENO,JOHNSON FLD,PR,1300,WICHITA,,N,,,,
13497,POINT (-94.90411944408899 36.83367499999985),AIRPORT,AOK,OKLAHOMA,OTTAWA,MIAMI,OLD 66 STRIP,PR,853,KANSAS CITY,,N,,,,
13498,POINT (-94.88749999958007 36.909222221971156),AIRPORT,AOK,OKLAHOMA,OTTAWA,MIAMI,MIAMI RGNL,PU,806.40002441,KANSAS CITY,100LLA,N,122.8,122.8,N,Y
13499,POINT (-94.88113611132518 36.87197777813391),HELIPORT,AOK,OKLAHOMA,OTTAWA,MIAMI,BAPTIST RGNL HEALTH CENTER,PR,806,KANSAS CITY,,N,,,N,Y
13500,POINT (-97.26975222163233 35.329233056112614),AIRPORT,AOK,OKLAHOMA,CLEVELAND,MIDWEST CITY,TWIN LAKES,PR,1199,DALLAS-FT WORTH,,N,122.7,,N,Y
13501,POINT (-97.39443055604703 35.46633333334211),HELIPORT,AOK,OKLAHOMA,OKLAHOMA,MIDWEST CITY,MIDWEST RGNL MEDICAL CENTER,PR,1232,DALLAS-FT WORTH,,N,,,,Y
13502,POINT (-96.51865799990908 34.19230250006736),AIRPORT,AOK,OKLAHOMA,JOHNSTON,MILBURN,MERCURY RANCH,PR,801,DALLAS-FT WORTH,,N,,,,
13503,POINT (-99.1941666666986 36.48476666728183),AIRPORT,AOK,OKLAHOMA,WOODWARD,MOORELAND,MOORELAND MUNI,PU,1970,WICHITA,,N,122.8,122.8,N,Y
13504,POINT (-99.15121249967964 36.63308888876006),AIRPORT,AOK,OKLAHOMA,WOODWARD,MOORELAND,HENDERSON FARM,PR,1750,WICHITA,,N,,,N,N
13505,POINT (-96.02612222194887 35.895352778210295),ULTRALIGHT,NONE,OKLAHOMA,TULSA,MOUNDS,MERRILL RANCH,PR,706,DALLAS-FT WORTH,,N,,,,
13506,POINT (-96.05860666716356 35.81676305588787),AIRPORT,AOK,OKLAHOMA,OKMULGEE,MOUNDS,RAGWING ACRES,PR,780,DALLAS-FT WORTH,,N,,,N,Y
13507,POINT (-96.02690972195785 35.86960416682717),ULTRALIGHT,AOK,OKLAHOMA,TULSA,MOUNDS,AMBASSADOR,PR,687,DALLAS-FT WORTH,,N,,,,
13508,POINT (-95.97111111062989 35.845833332680684),AIRPORT,AOK,OKLAHOMA,OKMULGEE,MOUNDS,ERROPORT,PR,660,DALLAS-FT WORTH,,N,,,,
13509,POINT (-96.00486111139999 35.882083332826774),AIRPORT,NONE,OKLAHOMA,TULSA,MOUNDS,DUCKCREEK,PR,706,DALLAS-FT WORTH,,N,,,,Y
13510,POINT (-98.73978805573343 34.92895000035656),AIRPORT,AOK,OKLAHOMA,KIOWA,MOUNTAIN VIEW,FERRELL RANCH,PR,1575,DALLAS-FT WORTH,,N,,,N,Y
13511,POINT (-94.57799722199387 35.256761110751306),AIRPORT,AOK,OKLAHOMA,LE FLORE,MURRY SPUR,SWEETBRIAR,PR,560,MEMPHIS,,N,,,,Y
13512,POINT (-95.36163888868097 35.65774999992387),AIRPORT,AOK,OKLAHOMA,MUSKOGEE,MUSKOGEE,MUSKOGEE-DAVIS RGNL,PU,611.5,DALLAS-FT WORTH,100LLA,N,122.8,122.8,N,Y
13513,POINT (-95.40138888904899 35.76694444404024),HELIPORT,AOK,OKLAHOMA,MUSKOGEE,MUSKOGEE,TRIAD EYE MEDICAL CLINIC,PR,587,DALLAS-FT WORTH,,N,,,,
13514,POINT (-95.40631388911943 35.751841666670465),HELIPORT,AOK,OKLAHOMA,MUSKOGEE,MUSKOGEE,MUSKOGEE RGNL MEDICAL CENTER,PR,607.59997559,DALLAS-FT WORTH,,N,,,,Y
13515,POINT (-95.35565000034481 35.78247777832876),HELIPORT,AOK,OKLAHOMA,MUSKOGEE,MUSKOGEE,"EASTAR HEALTH SYSTEM, EAST CAMPUS",PR,564,DALLAS-FT WORTH,,N,,,,Y
13516,POINT (-97.61698305627368 35.28478555625965),AIRPORT,AOK,OKLAHOMA,MC CLAIN,NEWCASTLE,ODOM'S ROOST,PR,1240,DALLAS-FT WORTH,,N,,,,Y
13517,POINT (-97.66281722209352 35.25839694436306),AIRPORT,AOK,OKLAHOMA,MC CLAIN,NEWCASTLE,COLE LANDING AREA,PR,1353,DALLAS-FT WORTH,,N,,122.9,N,Y
13518,POINT (-97.99819444430281 34.89038888892497),AIRPORT,AOK,OKLAHOMA,GRADY,NINNEKAH,SKYROADS,PU,1200,DALLAS-FT WORTH,,N,,122.9,,Y
13519,POINT (-96.24527777796291 34.77666666715795),AIRPORT,AOK,OKLAHOMA,HUGHES,NON,CHRISTOPHER M RIPPEE MEMORIAL,PR,820,DALLAS-FT WORTH,,N,,,,Y
13520,POINT (-97.43982500012856 35.23105833288543),HELIPORT,AOK,OKLAHOMA,CLEVELAND,NORMAN,NORMAN RGNL HOSPITAL,PR,1182,DALLAS-FT WORTH,,N,,,,
13521,POINT (-97.54822916739528 35.158381943651015),AIRPORT,NONE,OKLAHOMA,MC CLAIN,NORMAN,BISON HILL,PR,1304,DALLAS-FT WORTH,,N,,,,
13522,POINT (-97.21697138911026 35.16673749998072),AIRPORT,AOK,OKLAHOMA,CLEVELAND,NORMAN,HICKORY HILLS,PR,1175,DALLAS-FT WORTH,,N,123,,N,Y
13523,POINT (-97.47213888940679 35.24555555574815),AIRPORT,AOK,OKLAHOMA,CLEVELAND,NORMAN,UNIVERSITY OF OKLAHOMA WESTHEIMER,PU,1181.69995117,DALLAS-FT WORTH,100LLA,Y,122.95,118,N,Y
13524,POINT (-95.62525583294546 36.72092222207965),AIRPORT,AOK,OKLAHOMA,NOWATA,NOWATA,NOWATA MUNI,PU,679,KANSAS CITY,,N,,122.9,N,Y
13525,POINT (-96.53807500033369 36.11606666699806),AIRPORT,AOK,OKLAHOMA,CREEK,OILTON,HILLTOP,PR,930,KANSAS CITY,,N,,,,
13526,POINT (-97.96699638926994 35.73004611078586),AIRPORT,AOK,OKLAHOMA,KINGFISHER,OKARCHE,OKARCHE,PR,1239,DALLAS-FT WORTH,,N,,,N,Y
13527,POINT (-98.30868250038085 36.11253666669161),AIRPORT,AOK,OKLAHOMA,BLAINE,OKEENE,CHRISTMAN AIRFIELD,PU,1207.5,WICHITA,,N,,122.9,N,Y
13528,POINT (-98.28916666730866 36.06833333334109),AIRPORT,AOK,OKLAHOMA,BLAINE,OKEENE,LAMLE,PR,1212,WICHITA,,N,,,,Y
13529,POINT (-96.30553888904235 35.40526944386067),AIRPORT,AOK,OKLAHOMA,OKFUSKEE,OKEMAH,OKEMAH MUNI,PU,876.20001221,DALLAS-FT WORTH,,N,,122.9,N,Y
